order_date,sku,product_name,city,darkstore,warehouse,units_sold,revenue
2026-06-22,10258370,Real Nut Roasted & Salted Flavoured Almonds,Bengaluru,,,1,355
2026-06-22,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-22,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-22,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-22,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,2,790
2026-06-22,10274050,Real Nut Roasted Masala Flavoured Cashew,Hyderabad,,,1,395
2026-06-22,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-22,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-22,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-22,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-22,10274845,Real Nut Premium Cashew,Bengaluru,,,1,345
2026-06-22,10274845,Real Nut Premium Cashew,HR-NCR,,,1,345
2026-06-22,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-22,10274845,Real Nut Premium Cashew,UP-NCR,,,1,345
2026-06-22,10274845,Real Nut Premium Cashew,Pune,,,1,345
2026-06-22,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Chennai,,,1,325
2026-06-22,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Gorakhpur,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Chennai,,,1,325
2026-06-22,10275571,Real Nut California Almonds,HR-NCR,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Haldwani,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-22,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Faridabad,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Chennai,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Chennai,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-23,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-23,10257699,Real Nut Roasted & Salted Pistachios,HR-NCR,,,1,450
2026-06-23,10257699,Real Nut Roasted & Salted Pistachios,Faridabad,,,1,450
2026-06-23,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Davanagere,,,1,355
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,2,710
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Pune,,,1,355
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Pune,,,1,355
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Kolkata,,,1,355
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,,,1,355
2026-06-23,10258370,Real Nut Roasted & Salted Flavoured Almonds,Lucknow,,,2,710
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Rohtak,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Hyderabad,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Gorakhpur,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Agra,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,2,790
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Pune,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Surat,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Haldwani,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Kolkata,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-23,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-23,10274845,Real Nut Premium Cashew,Mumbai,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,Bengaluru,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,HR-NCR,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,Kolkata,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,Surat,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-23,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-23,10275571,Real Nut California Almonds,Faridabad,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Goa,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Hyderabad,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Hyderabad,,,1,325
2026-06-23,10275571,Real Nut California Almonds,HR-NCR,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Bengaluru,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Vadodara,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Agra,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Aligarh,,,1,325
2026-06-23,10275571,Real Nut California Almonds,Aligarh,,,1,325
2026-06-23,10310116,Real Nut Dried Figs,HR-NCR,,,1,380
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Chennai,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Bengaluru,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Kolkata,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Surat,,,1,395
2026-06-24,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-24,10257699,Real Nut Roasted & Salted Pistachios,Ahmedabad,,,1,450
2026-06-24,10257699,Real Nut Roasted & Salted Pistachios,UP-NCR,,,1,450
2026-06-24,10257699,Real Nut Roasted & Salted Pistachios,UP-NCR,,,1,450
2026-06-24,10257699,Real Nut Roasted & Salted Pistachios,UP-NCR,,,1,450
2026-06-24,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",UP-NCR,,,1,240
2026-06-24,10257837,"Real Nut Dry Fruit, Nuts & Seeds Breakfast Mix",Delhi,,,1,240
2026-06-24,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-24,10258370,Real Nut Roasted & Salted Flavoured Almonds,Hyderabad,,,1,355
2026-06-24,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,2,710
2026-06-24,10258370,Real Nut Roasted & Salted Flavoured Almonds,Pune,,,1,355
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Chennai,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Surat,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-24,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-24,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-24,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-24,10274845,Real Nut Premium Cashew,Mumbai,,,1,345
2026-06-24,10274845,Real Nut Premium Cashew,Hyderabad,,,1,345
2026-06-24,10274845,Real Nut Premium Cashew,Surat,,,1,345
2026-06-24,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-24,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-24,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Meerut,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Meerut,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Delhi,,,2,650
2026-06-24,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-24,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-24,10310116,Real Nut Dried Figs,HR-NCR,,,1,380
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Sonipat,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mangalore,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,HR-NCR,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Hyderabad,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Pune,,,1,395
2026-06-25,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-25,10257699,Real Nut Roasted & Salted Pistachios,Bengaluru,,,1,450
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,HR-NCR,,,1,355
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,HR-NCR,,,1,355
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,Pune,,,1,355
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,Mumbai,,,1,355
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,HR-NCR,,,1,355
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,Kolkata,,,1,355
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-25,10258370,Real Nut Roasted & Salted Flavoured Almonds,HR-NCR,,,1,355
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Surat,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-25,10274050,Real Nut Roasted Masala Flavoured Cashew,Rajkot,,,1,395
2026-06-25,10274845,Real Nut Premium Cashew,Mumbai,,,1,345
2026-06-25,10274845,Real Nut Premium Cashew,Vadodara,,,1,345
2026-06-25,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-25,10274845,Real Nut Premium Cashew,HR-NCR,,,1,345
2026-06-25,10274845,Real Nut Premium Cashew,Lucknow,,,1,345
2026-06-25,10274845,Real Nut Premium Cashew,Surat,,,1,345
2026-06-25,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-25,10275571,Real Nut California Almonds,Aligarh,,,1,325
2026-06-25,10275571,Real Nut California Almonds,Vadodara,,,1,325
2026-06-25,10275571,Real Nut California Almonds,Hyderabad,,,1,325
2026-06-25,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-25,10275571,Real Nut California Almonds,HR-NCR,,,1,325
2026-06-25,10275571,Real Nut California Almonds,Delhi,,,3,975
2026-06-25,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-25,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,Goa,,,1,395
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-26,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-26,10257699,Real Nut Roasted & Salted Pistachios,Mumbai,,,1,450
2026-06-26,10257699,Real Nut Roasted & Salted Pistachios,Delhi,,,1,450
2026-06-26,10257699,Real Nut Roasted & Salted Pistachios,Hyderabad,,,1,450
2026-06-26,10257699,Real Nut Roasted & Salted Pistachios,Lucknow,,,1,450
2026-06-26,10258370,Real Nut Roasted & Salted Flavoured Almonds,UP-NCR,,,1,355
2026-06-26,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-26,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,,,1,355
2026-06-26,10258370,Real Nut Roasted & Salted Flavoured Almonds,Faridabad,,,1,355
2026-06-26,10258370,Real Nut Roasted & Salted Flavoured Almonds,Pune,,,1,355
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Faridabad,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Nashik,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Hyderabad,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,2,790
2026-06-26,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-26,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Hyderabad,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Hyderabad,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,UP-NCR,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,UP-NCR,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Mumbai,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Bengaluru,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Rajkot,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,HR-NCR,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Surat,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Bengaluru,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,Haldwani,,,1,345
2026-06-26,10274845,Real Nut Premium Cashew,HR-NCR,,,1,345
2026-06-26,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-26,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-26,10275571,Real Nut California Almonds,Faridabad,,,2,650
2026-06-26,10275571,Real Nut California Almonds,Nashik,,,1,325
2026-06-26,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-26,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-26,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-26,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-26,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-26,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-26,10275571,Real Nut California Almonds,Lucknow,,,1,325
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Bengaluru,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Bengaluru,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Bengaluru,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Aligarh,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-27,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-27,10257699,Real Nut Roasted & Salted Pistachios,Delhi,,,1,450
2026-06-27,10257699,Real Nut Roasted & Salted Pistachios,Hyderabad,,,1,450
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Delhi,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Surat,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Lucknow,,,2,710
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Ahmedabad,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Bengaluru,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Surat,,,1,355
2026-06-27,10258370,Real Nut Roasted & Salted Flavoured Almonds,Mumbai,,,1,355
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,Ahmedabad,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,HR-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,Delhi,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,UP-NCR,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,Mumbai,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,Bengaluru,,,1,395
2026-06-27,10274050,Real Nut Roasted Masala Flavoured Cashew,Lucknow,,,1,395
2026-06-27,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-27,10274845,Real Nut Premium Cashew,Chennai,,,1,345
2026-06-27,10274845,Real Nut Premium Cashew,Ahmedabad,,,1,345
2026-06-27,10274845,Real Nut Premium Cashew,Kolkata,,,1,345
2026-06-27,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-27,10274845,Real Nut Premium Cashew,Delhi,,,1,345
2026-06-27,10275571,Real Nut California Almonds,UP-NCR,,,1,325
2026-06-27,10275571,Real Nut California Almonds,Mumbai,,,1,325
2026-06-27,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-27,10275571,Real Nut California Almonds,Delhi,,,1,325
2026-06-27,10275571,Real Nut California Almonds,UP-NCR,,,2,650
2026-06-27,10275571,Real Nut California Almonds,UP-NCR,,,2,650
2026-06-27,10275571,Real Nut California Almonds,Ahmedabad,,,1,325
2026-06-27,10275571,Real Nut California Almonds,Meerut,,,1,325
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Tirupati,,,1,395
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Bahadurgarh,,,1,395
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Goa,,,1,395
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Ahmedabad,,,1,395
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Delhi,,,1,395
2026-06-28,10257695,Real Nut Roasted & Salted Flavoured Cashew,Mumbai,,,1,395
